division,season,home_team,away_team,home_goals,away_goals
Premier_League,1993-1994,Chelsea,Coventry,1.0,2.0
Premier_League,1993-1994,Man United,Southampton,2.0,0.0
Premier_League,1993-1994,Oldham,Tottenham,0.0,2.0
Premier_League,1993-1994,Aston Villa,Liverpool,2.0,1.0
Premier_League,1993-1994,Blackburn,Ipswich,0.0,0.0
Premier_League,1993-1994,Chelsea,Sheffield United,3.0,2.0
Premier_League,1993-1994,Everton,Wimbledon,3.0,2.0
Premier_League,1993-1994,Newcastle,Arsenal,2.0,0.0
Premier_League,1993-1994,Norwich,Oldham,1.0,1.0
Premier_League,1993-1994,Sheffield Weds,Man City,1.0,1.0
Premier_League,1993-1994,Swindon,Leeds,0.0,5.0
Premier_League,1993-1994,Tottenham,QPR,1.0,2.0
Premier_League,1993-1994,West Ham,Southampton,3.0,3.0
Premier_League,1993-1994,Man United,Coventry,0.0,0.0
Championship,1993-1994,Barnsley,West Brom,1.0,1.0
Championship,1993-1994,Charlton,Birmingham,1.0,0.0
Championship,1993-1994,Crystal Palace,Tranmere,0.0,0.0
Championship,1993-1994,Derby,Sunderland,5.0,0.0
Championship,1993-1994,Grimsby,Bolton,0.0,0.0
Championship,1993-1994,Leicester,Peterboro,2.0,1.0
Championship,1993-1994,Luton,Watford,2.0,1.0
Championship,1993-1994,Notts County,Middlesbrough,2.0,3.0
Championship,1993-1994,Oxford,Portsmouth,3.0,2.0
Championship,1993-1994,Stoke,Millwall,1.0,2.0
Championship,1993-1994,Wolves,Bristol City,3.0,1.0
Championship,1993-1994,Southend,Nott'm Forest,1.0,1.0
Championship,1993-1994,Peterboro,Barnsley,4.0,1.0
Championship,1993-1994,Portsmouth,Charlton,1.0,2.0
Championship,1993-1994,Nott'm Forest,Derby,1.0,1.0
Championship,1993-1994,Bolton,Stoke,1.0,1.0
Championship,1993-1994,Bristol City,Crystal Palace,2.0,0.0
Championship,1993-1994,Middlesbrough,Derby,3.0,0.0
Championship,1993-1994,Nott'm Forest,Grimsby,5.0,3.0
Championship,1993-1994,Peterboro,Notts County,1.0,1.0
Championship,1993-1994,Portsmouth,Luton,1.0,0.0
Championship,1993-1994,Sunderland,Charlton,4.0,0.0
Championship,1993-1994,Tranmere,Leicester,1.0,0.0
Championship,1993-1994,Watford,Barnsley,0.0,2.0
Championship,1993-1994,West Brom,Oxford,3.0,1.0
Championship,1993-1994,Birmingham,Wolves,2.0,2.0
Championship,1993-1994,Millwall,Southend,1.0,4.0
Championship,1993-1994,Barnsley,Middlesbrough,1.0,4.0
Championship,1993-1994,Charlton,Tranmere,3.0,1.0
Championship,1993-1994,Crystal Palace,Nott'm Forest,2.0,0.0
Championship,1993-1994,Grimsby,Portsmouth,1.0,1.0
Championship,1993-1994,Wolves,Millwall,2.0,0.0
Championship,1993-1994,Barnsley,Birmingham,2.0,3.0
Championship,1993-1994,Charlton,Bolton,3.0,0.0
Championship,1993-1994,Crystal Palace,Portsmouth,5.0,1.0
Championship,1993-1994,Derby,Bristol City,1.0,0.0
Championship,1993-1994,Grimsby,Tranmere,0.0,0.0
Championship,1993-1994,Leicester,Millwall,4.0,0.0
Championship,1993-1994,Luton,Nott'm Forest,1.0,2.0
Championship,1993-1994,Notts County,Sunderland,1.0,0.0
Championship,1993-1994,Oxford,Watford,2.0,3.0
Championship,1993-1994,Southend,Peterboro,3.0,0.0
Championship,1993-1994,Stoke,West Brom,1.0,0.0
Championship,1993-1994,Wolves,Middlesbrough,2.0,3.0
Championship,1993-1994,Birmingham,Crystal Palace,2.0,4.0
Championship,1993-1994,Bolton,Oxford,1.0,0.0
Championship,1993-1994,West Brom,Southend,2.0,2.0
Championship,1993-1994,Birmingham,Derby,3.0,0.0
Championship,1993-1994,Bristol City,Southend,2.0,1.0
Championship,1993-1994,Millwall,Barnsley,2.0,0.0
Championship,1993-1994,Peterboro,Grimsby,1.0,2.0
Championship,1993-1994,Portsmouth,Stoke,3.0,3.0
Championship,1993-1994,Tranmere,Notts County,3.0,1.0
Championship,1993-1994,Watford,Charlton,2.0,2.0
Championship,1993-1994,West Brom,Wolves,3.0,2.0
Championship,1993-1994,Watford,Wolves,1.0,0.0
Championship,1993-1994,Barnsley,Nott'm Forest,1.0,0.0
Championship,1993-1994,Charlton,Millwall,0.0,0.0
Championship,1993-1994,Derby,Peterboro,2.0,0.0
Championship,1993-1994,Grimsby,Watford,2.0,2.0
Championship,1993-1994,Luton,Bolton,0.0,2.0
Championship,1993-1994,Notts County,West Brom,1.0,0.0
Championship,1993-1994,Oxford,Bristol City,4.0,2.0
Championship,1993-1994,Southend,Middlesbrough,1.0,0.0
Championship,1993-1994,Stoke,Tranmere,1.0,2.0
Championship,1993-1994,Wolves,Portsmouth,1.0,1.0
Championship,1993-1994,Crystal Palace,Sunderland,1.0,0.0
Championship,1993-1994,Leicester,Birmingham,1.0,1.0
Championship,1993-1994,Bristol City,Leicester,1.0,3.0
Championship,1993-1994,Middlesbrough,Stoke,1.0,2.0
Championship,1993-1994,Tranmere,Luton,4.0,1.0
Championship,1993-1994,Birmingham,Grimsby,1.0,1.0
Championship,1993-1994,Bolton,Leicester,1.0,2.0
Championship,1993-1994,Bristol City,Charlton,0.0,0.0
Championship,1993-1994,Middlesbrough,Luton,0.0,0.0
Championship,1993-1994,Millwall,Derby,0.0,0.0
Championship,1993-1994,Peterboro,Oxford,3.0,1.0
Championship,1993-1994,Portsmouth,Southend,2.0,1.0
Championship,1993-1994,Sunderland,Wolves,0.0,2.0
Championship,1993-1994,Tranmere,Barnsley,0.0,3.0
Championship,1993-1994,Watford,Notts County,3.0,1.0
Championship,1993-1994,West Brom,Crystal Palace,1.0,4.0
Championship,1993-1994,Nott'm Forest,Stoke,2.0,3.0
Championship,1993-1994,Barnsley,Leicester,0.0,1.0
Championship,1993-1994,Birmingham,Luton,1.0,1.0
Championship,1993-1994,Grimsby,Wolves,2.0,0.0
Championship,1993-1994,Notts County,Derby,4.0,1.0
Championship,1993-1994,Peterboro,Millwall,0.0,0.0
Championship,1993-1994,Portsmouth,Bristol City,0.0,0.0
Championship,1993-1994,Stoke,Southend,0.0,1.0
Championship,1993-1994,Tranmere,Oxford,2.0,0.0
Championship,1993-1994,Watford,Sunderland,1.0,1.0
Championship,1993-1994,West Brom,Middlesbrough,1.0,1.0
Championship,1993-1994,Bolton,Nott'm Forest,4.0,3.0
Championship,1993-1994,Charlton,Crystal Palace,0.0,0.0
Championship,1993-1994,Sunderland,Grimsby,2.0,2.0
Championship,1993-1994,Middlesbrough,Leicester,2.0,0.0
Championship,1993-1994,Bristol City,Bolton,2.0,0.0
Championship,1993-1994,Crystal Palace,Stoke,4.0,1.0
Championship,1993-1994,Leicester,Notts County,3.0,2.0
Championship,1993-1994,Luton,Barnsley,5.0,0.0
Championship,1993-1994,Middlesbrough,Birmingham,2.0,2.0
Championship,1993-1994,Millwall,Watford,4.0,1.0
Championship,1993-1994,Nott'm Forest,Portsmouth,1.0,1.0
Championship,1993-1994,Oxford,Grimsby,2.0,2.0
Championship,1993-1994,Southend,Tranmere,1.0,2.0
Championship,1993-1994,Sunderland,Peterboro,2.0,0.0
Championship,1993-1994,Wolves,Charlton,1.0,1.0
Championship,1993-1994,Derby,West Brom,5.0,3.0
Championship,1993-1994,Luton,Bristol City,0.0,2.0
Championship,1993-1994,Barnsley,Charlton,0.0,1.0
Championship,1993-1994,Derby,Luton,2.0,1.0
Championship,1993-1994,Grimsby,Southend,4.0,0.0
Championship,1993-1994,Millwall,West Brom,2.0,1.0
Championship,1993-1994,Notts County,Bristol City,2.0,0.0
Championship,1993-1994,Peterboro,Portsmouth,2.0,2.0
Championship,1993-1994,Sunderland,Birmingham,1.0,0.0
Championship,1993-1994,Tranmere,Bolton,2.0,1.0
Championship,1993-1994,Oxford,Stoke,1.0,0.0
Championship,1993-1994,Watford,Middlesbrough,2.0,0.0
Championship,1993-1994,Birmingham,Watford,1.0,0.0
Championship,1993-1994,Bolton,Millwall,4.0,0.0
Championship,1993-1994,Bristol City,Barnsley,0.0,2.0
Championship,1993-1994,Charlton,Leicester,2.0,1.0
Championship,1993-1994,Luton,Notts County,1.0,0.0
Championship,1993-1994,Nott'm Forest,Tranmere,2.0,1.0
Championship,1993-1994,Portsmouth,Derby,3.0,2.0
Championship,1993-1994,Southend,Oxford,6.0,1.0
Championship,1993-1994,Stoke,Grimsby,1.0,0.0
Championship,1993-1994,West Brom,Peterboro,3.0,0.0
Championship,1993-1994,Crystal Palace,Wolves,1.0,1.0
Championship,1993-1994,Middlesbrough,Sunderland,4.0,1.0
Championship,1993-1994,Birmingham,Bolton,2.0,1.0
Championship,1993-1994,Millwall,Notts County,2.0,0.0
Championship,1993-1994,Nott'm Forest,Oxford,0.0,0.0
Championship,1993-1994,Sunderland,Luton,2.0,0.0
Championship,1993-1994,Tranmere,Bristol City,2.0,2.0
Championship,1993-1994,Barnsley,Southend,1.0,3.0
Championship,1993-1994,Derby,Crystal Palace,3.0,1.0
Championship,1993-1994,Grimsby,Charlton,0.0,1.0
Championship,1993-1994,Notts County,Portsmouth,1.0,1.0
Championship,1993-1994,Oxford,Luton,0.0,1.0
Championship,1993-1994,Peterboro,Birmingham,1.0,0.0
Championship,1993-1994,Sunderland,West Brom,1.0,0.0
Championship,1993-1994,Watford,Bolton,4.0,3.0
Championship,1993-1994,Wolves,Stoke,1.0,1.0
Championship,1993-1994,Leicester,Nott'm Forest,1.0,0.0
Championship,1993-1994,Millwall,Middlesbrough,1.0,1.0
Championship,1993-1994,Bolton,Derby,0.0,2.0
Championship,1993-1994,Bristol City,Sunderland,2.0,0.0
Championship,1993-1994,Charlton,Oxford,1.0,0.0
Championship,1993-1994,Crystal Palace,Grimsby,1.0,0.0
Championship,1993-1994,Luton,Leicester,0.0,2.0
Championship,1993-1994,Middlesbrough,Peterboro,1.0,1.0
Championship,1993-1994,Nott'm Forest,Notts County,1.0,0.0
Championship,1993-1994,Portsmouth,Tranmere,2.0,0.0
Championship,1993-1994,Southend,Wolves,1.0,1.0
Championship,1993-1994,Stoke,Barnsley,5.0,4.0
Championship,1993-1994,West Brom,Watford,4.0,1.0
Championship,1993-1994,Birmingham,Millwall,1.0,0.0
Championship,1993-1994,Bolton,Peterboro,1.0,1.0
Championship,1993-1994,Bristol City,Birmingham,3.0,0.0
Championship,1993-1994,Charlton,Derby,1.0,2.0
Championship,1993-1994,Crystal Palace,Luton,3.0,2.0
Championship,1993-1994,Grimsby,Leicester,0.0,0.0
Championship,1993-1994,Oxford,Barnsley,1.0,1.0
Championship,1993-1994,Portsmouth,Middlesbrough,2.0,0.0
Championship,1993-1994,Tranmere,West Brom,3.0,0.0
Championship,1993-1994,Wolves,Notts County,3.0,0.0
Championship,1993-1994,Nott'm Forest,Millwall,1.0,3.0
Championship,1993-1994,Southend,Watford,2.0,0.0
Championship,1993-1994,Stoke,Sunderland,1.0,0.0
Championship,1993-1994,Birmingham,Nott'm Forest,0.0,3.0
Championship,1993-1994,Leicester,Southend,3.0,0.0
Championship,1993-1994,Middlesbrough,Bristol City,0.0,1.0
Championship,1993-1994,Millwall,Oxford,2.0,2.0
Championship,1993-1994,Notts County,Crystal Palace,3.0,2.0
Championship,1993-1994,Peterboro,Tranmere,0.0,0.0
Championship,1993-1994,Sunderland,Portsmouth,1.0,2.0
Championship,1993-1994,Watford,Stoke,1.0,3.0
Championship,1993-1994,West Brom,Bolton,2.0,2.0
Championship,1993-1994,Barnsley,Grimsby,1.0,2.0
Championship,1993-1994,Derby,Wolves,0.0,4.0
Championship,1993-1994,Luton,Charlton,1.0,0.0
Championship,1993-1994,Wolves,Nott'm Forest,1.0,1.0
Championship,1993-1994,Bristol City,Millwall,2.0,2.0
Championship,1993-1994,Charlton,Notts County,5.0,1.0
Championship,1993-1994,Oxford,Derby,2.0,0.0
Championship,1993-1994,Southend,Luton,2.0,1.0
Championship,1993-1994,Tranmere,Sunderland,4.0,1.0
Championship,1993-1994,Wolves,Barnsley,1.0,1.0
Championship,1993-1994,Stoke,Leicester,1.0,0.0
Championship,1993-1994,Barnsley,Crystal Palace,1.0,3.0
Championship,1993-1994,Birmingham,Portsmouth,0.0,1.0
Championship,1993-1994,Derby,Grimsby,2.0,1.0
Championship,1993-1994,Leicester,Oxford,2.0,3.0
Championship,1993-1994,Millwall,Tranmere,3.0,1.0
Championship,1993-1994,Notts County,Stoke,2.0,0.0
Championship,1993-1994,Peterboro,Charlton,0.0,1.0
Championship,1993-1994,Sunderland,Southend,0.0,2.0
Championship,1993-1994,Watford,Bristol City,1.0,1.0
Championship,1993-1994,Middlesbrough,Bolton,0.0,1.0
Championship,1993-1994,West Brom,Nott'm Forest,0.0,2.0
Championship,1993-1994,Bolton,Crystal Palace,1.0,0.0
Championship,1993-1994,Barnsley,Bolton,1.0,1.0
Championship,1993-1994,Birmingham,Tranmere,0.0,3.0
Championship,1993-1994,Derby,Southend,1.0,3.0
Championship,1993-1994,Leicester,Wolves,2.0,2.0
Championship,1993-1994,Luton,Stoke,6.0,2.0
Championship,1993-1994,Millwall,Grimsby,1.0,0.0
Championship,1993-1994,Peterboro,Bristol City,0.0,2.0
Championship,1993-1994,Sunderland,Nott'm Forest,2.0,3.0
Championship,1993-1994,West Brom,Portsmouth,4.0,1.0
Championship,1993-1994,Notts County,Oxford,2.0,1.0
Championship,1993-1994,Watford,Crystal Palace,1.0,3.0
Championship,1993-1994,Tranmere,Peterboro,2.0,1.0
Championship,1993-1994,Bristol City,Middlesbrough,0.0,0.0
Championship,1993-1994,Charlton,Luton,1.0,0.0
Championship,1993-1994,Grimsby,Barnsley,2.0,2.0
Championship,1993-1994,Nott'm Forest,Birmingham,1.0,0.0
Championship,1993-1994,Oxford,Millwall,0.0,2.0
Championship,1993-1994,Portsmouth,Sunderland,0.0,1.0
Championship,1993-1994,Stoke,Watford,2.0,0.0
Championship,1993-1994,Crystal Palace,Notts County,1.0,2.0
Championship,1993-1994,Southend,Leicester,0.0,0.0
Championship,1993-1994,Wolves,Derby,2.0,2.0
Championship,1993-1994,Bolton,West Brom,1.0,1.0
Championship,1993-1994,Portsmouth,Watford,2.0,0.0
Championship,1993-1994,Leicester,Crystal Palace,1.0,1.0
Championship,1993-1994,Barnsley,Peterboro,1.0,0.0
Championship,1993-1994,Crystal Palace,Birmingham,2.0,1.0
Championship,1993-1994,Leicester,Bristol City,3.0,0.0
Championship,1993-1994,Luton,Tranmere,0.0,1.0
Championship,1993-1994,Notts County,Millwall,1.0,3.0
Championship,1993-1994,Oxford,Bolton,0.0,2.0
Championship,1993-1994,Southend,West Brom,0.0,3.0
Championship,1993-1994,Stoke,Middlesbrough,3.0,1.0
Championship,1993-1994,Wolves,Watford,2.0,0.0
Championship,1993-1994,Charlton,Portsmouth,0.0,1.0
Championship,1993-1994,Birmingham,Charlton,1.0,0.0
Championship,1993-1994,Bolton,Grimsby,1.0,1.0
Championship,1993-1994,Bristol City,Wolves,2.0,1.0
Championship,1993-1994,Middlesbrough,Notts County,3.0,0.0
Championship,1993-1994,Portsmouth,Oxford,1.0,1.0
Championship,1993-1994,Sunderland,Derby,1.0,0.0
Championship,1993-1994,Millwall,Stoke,2.0,0.0
Championship,1993-1994,Nott'm Forest,Southend,2.0,0.0
Championship,1993-1994,Peterboro,Leicester,1.0,1.0
Championship,1993-1994,Tranmere,Crystal Palace,0.0,1.0
Championship,1993-1994,Watford,Luton,2.0,2.0
Championship,1993-1994,West Brom,Barnsley,1.0,1.0
Championship,1993-1994,Stoke,Birmingham,2.0,1.0
Championship,1993-1994,Barnsley,Derby,0.0,1.0
Championship,1993-1994,Bolton,Sunderland,0.0,0.0
Championship,1993-1994,Grimsby,Notts County,2.0,2.0
Championship,1993-1994,Leicester,Watford,4.0,4.0
Championship,1993-1994,Millwall,Portsmouth,0.0,0.0
Championship,1993-1994,Nott'm Forest,Middlesbrough,1.0,1.0
Championship,1993-1994,Oxford,Crystal Palace,1.0,3.0
Championship,1993-1994,Peterboro,Luton,0.0,0.0
Championship,1993-1994,Southend,Charlton,4.0,2.0
Championship,1993-1994,Tranmere,Wolves,1.0,1.0
Championship,1993-1994,West Brom,Bristol City,0.0,1.0
Championship,1993-1994,Birmingham,West Brom,2.0,0.0
Championship,1993-1994,Bristol City,Nott'm Forest,1.0,4.0
Championship,1993-1994,Derby,Leicester,3.0,2.0
Championship,1993-1994,Portsmouth,Bolton,0.0,0.0
Championship,1993-1994,Sunderland,Millwall,2.0,1.0
Championship,1993-1994,Watford,Peterboro,2.0,1.0
Championship,1993-1994,Wolves,Oxford,2.0,1.0
Championship,1993-1994,Charlton,Stoke,2.0,0.0
Championship,1993-1994,Crystal Palace,Southend,1.0,0.0
Championship,1993-1994,Luton,Grimsby,2.0,1.0
Championship,1993-1994,Middlesbrough,Tranmere,0.0,0.0
Championship,1993-1994,Barnsley,Portsmouth,2.0,0.0
Championship,1993-1994,Bolton,Notts County,4.0,2.0
Championship,1993-1994,Grimsby,Bristol City,1.0,0.0
Championship,1993-1994,Leicester,Sunderland,2.0,1.0
Championship,1993-1994,Millwall,Crystal Palace,3.0,0.0
Championship,1993-1994,Nott'm Forest,Charlton,1.0,1.0
Championship,1993-1994,Oxford,Middlesbrough,1.0,1.0
Championship,1993-1994,Peterboro,Wolves,0.0,1.0
Championship,1993-1994,Southend,Birmingham,3.0,1.0
Championship,1993-1994,Stoke,Derby,2.0,1.0
Championship,1993-1994,Tranmere,Watford,2.0,1.0
Championship,1993-1994,West Brom,Luton,1.0,1.0
Championship,1993-1994,Birmingham,Oxford,1.0,1.0
Championship,1993-1994,Bristol City,Stoke,0.0,0.0
Championship,1993-1994,Charlton,West Brom,2.0,1.0
Championship,1993-1994,Derby,Tranmere,4.0,0.0
Championship,1993-1994,Middlesbrough,Grimsby,1.0,0.0
Championship,1993-1994,Notts County,Southend,2.0,1.0
Championship,1993-1994,Sunderland,Barnsley,1.0,0.0
Championship,1993-1994,Watford,Nott'm Forest,1.0,2.0
Championship,1993-1994,Wolves,Bolton,1.0,0.0
Championship,1993-1994,Notts County,Birmingham,2.0,1.0
Championship,1993-1994,Oxford,Sunderland,0.0,3.0
Championship,1993-1994,Leicester,West Brom,4.0,2.0
Championship,1993-1994,Southend,Bolton,0.0,2.0
Championship,1993-1994,Barnsley,Bristol City,1.0,1.0
Championship,1993-1994,Derby,Portsmouth,1.0,0.0
Championship,1993-1994,Grimsby,Stoke,0.0,0.0
Championship,1993-1994,Millwall,Bolton,1.0,0.0
Championship,1993-1994,Notts County,Luton,1.0,2.0
Championship,1993-1994,Oxford,Southend,2.0,1.0
Championship,1993-1994,Peterboro,West Brom,2.0,0.0
Championship,1993-1994,Watford,Birmingham,5.0,2.0
Championship,1993-1994,Wolves,Crystal Palace,2.0,0.0
Championship,1993-1994,Leicester,Charlton,2.0,1.0
Championship,1993-1994,Sunderland,Middlesbrough,2.0,1.0
Championship,1993-1994,Tranmere,Nott'm Forest,1.0,2.0
Championship,1993-1994,Birmingham,Sunderland,0.0,0.0
Championship,1993-1994,Bristol City,Notts County,0.0,2.0
Championship,1993-1994,Charlton,Barnsley,2.0,1.0
Championship,1993-1994,Crystal Palace,Leicester,2.0,1.0
Championship,1993-1994,Luton,Derby,2.0,1.0
Championship,1993-1994,Middlesbrough,Watford,1.0,1.0
Championship,1993-1994,Portsmouth,Peterboro,0.0,2.0
Championship,1993-1994,Southend,Grimsby,1.0,2.0
Championship,1993-1994,Stoke,Oxford,1.0,1.0
Championship,1993-1994,West Brom,Millwall,0.0,0.0
Championship,1993-1994,Bolton,Tranmere,2.0,1.0
Championship,1993-1994,Nott'm Forest,Wolves,0.0,0.0
Championship,1993-1994,Derby,Watford,1.0,2.0
Championship,1993-1994,Crystal Palace,Peterboro,3.0,2.0
Championship,1993-1994,Grimsby,West Brom,2.0,2.0
Championship,1993-1994,Birmingham,Peterboro,0.0,0.0
Championship,1993-1994,Bolton,Watford,3.0,1.0
Championship,1993-1994,Bristol City,Tranmere,2.0,0.0
Championship,1993-1994,Charlton,Grimsby,0.0,1.0
Championship,1993-1994,Crystal Palace,Derby,1.0,1.0
Championship,1993-1994,Luton,Oxford,3.0,0.0
Championship,1993-1994,Portsmouth,Notts County,0.0,0.0
Championship,1993-1994,Southend,Barnsley,0.0,3.0
Championship,1993-1994,Stoke,Wolves,1.0,1.0
Championship,1993-1994,West Brom,Sunderland,2.0,1.0
Championship,1993-1994,Middlesbrough,Millwall,4.0,2.0
Championship,1993-1994,Nott'm Forest,Leicester,4.0,0.0
Championship,1993-1994,Tranmere,Portsmouth,3.0,1.0
Championship,1993-1994,Barnsley,Stoke,3.0,0.0
Championship,1993-1994,Derby,Bolton,2.0,0.0
Championship,1993-1994,Grimsby,Crystal Palace,1.0,1.0
Championship,1993-1994,Leicester,Luton,2.0,1.0
Championship,1993-1994,Millwall,Birmingham,2.0,1.0
Championship,1993-1994,Notts County,Nott'm Forest,2.0,1.0
Championship,1993-1994,Oxford,Charlton,0.0,4.0
Championship,1993-1994,Peterboro,Middlesbrough,1.0,0.0
Championship,1993-1994,Sunderland,Bristol City,0.0,0.0
Championship,1993-1994,Watford,West Brom,0.0,1.0
Championship,1993-1994,Wolves,Southend,0.0,1.0
Championship,1993-1994,Birmingham,Notts County,2.0,3.0
Championship,1993-1994,Nott'm Forest,Crystal Palace,1.0,1.0
Championship,1993-1994,Peterboro,Stoke,1.0,1.0
Championship,1993-1994,Portsmouth,Grimsby,3.0,1.0
Championship,1993-1994,Watford,Derby,3.0,4.0
Championship,1993-1994,West Brom,Leicester,1.0,2.0
Championship,1993-1994,Charlton,Sunderland,0.0,0.0
Championship,1993-1994,Crystal Palace,Bristol City,4.0,1.0
Championship,1993-1994,Luton,Portsmouth,4.0,1.0
Championship,1993-1994,Notts County,Peterboro,2.0,1.0
Championship,1993-1994,Stoke,Bolton,2.0,0.0
Championship,1993-1994,Wolves,Birmingham,3.0,0.0
Championship,1993-1994,Derby,Middlesbrough,0.0,1.0
Championship,1993-1994,Leicester,Tranmere,1.0,1.0
Championship,1993-1994,Charlton,Watford,2.0,1.0
Championship,1993-1994,Crystal Palace,Bolton,1.0,1.0
Championship,1993-1994,Derby,Birmingham,1.0,1.0
Championship,1993-1994,Luton,Sunderland,2.0,1.0
Championship,1993-1994,Oxford,Nott'm Forest,1.0,0.0
Championship,1993-1994,Southend,Bristol City,0.0,1.0
Championship,1993-1994,Stoke,Portsmouth,2.0,0.0
Championship,1993-1994,Wolves,West Brom,1.0,2.0
Championship,1993-1994,Notts County,Barnsley,3.0,1.0
Championship,1993-1994,Nott'm Forest,Peterboro,2.0,0.0
Championship,1993-1994,Southend,Millwall,1.0,1.0
Championship,1993-1994,Birmingham,Barnsley,0.0,2.0
Championship,1993-1994,Bolton,Charlton,3.0,2.0
Championship,1993-1994,Bristol City,Derby,0.0,0.0
Championship,1993-1994,Middlesbrough,Wolves,1.0,0.0
Championship,1993-1994,Nott'm Forest,Luton,2.0,0.0
Championship,1993-1994,Peterboro,Southend,3.0,1.0
Championship,1993-1994,Portsmouth,Crystal Palace,0.0,1.0
Championship,1993-1994,Sunderland,Notts County,2.0,0.0
Championship,1993-1994,Tranmere,Grimsby,1.0,2.0
Championship,1993-1994,Watford,Oxford,2.0,1.0
Championship,1993-1994,West Brom,Stoke,0.0,0.0
Championship,1993-1994,Millwall,Leicester,0.0,0.0
Championship,1993-1994,Grimsby,Peterboro,3.0,2.0
Championship,1993-1994,Luton,Middlesbrough,1.0,1.0
Championship,1993-1994,Barnsley,Tranmere,1.0,0.0
Championship,1993-1994,Crystal Palace,West Brom,1.0,0.0
Championship,1993-1994,Derby,Millwall,0.0,0.0
Championship,1993-1994,Grimsby,Birmingham,1.0,0.0
Championship,1993-1994,Leicester,Middlesbrough,2.0,0.0
Championship,1993-1994,Notts County,Watford,1.0,0.0
Championship,1993-1994,Oxford,Peterboro,1.0,2.0
Championship,1993-1994,Southend,Portsmouth,2.0,1.0
Championship,1993-1994,Stoke,Nott'm Forest,0.0,1.0
Championship,1993-1994,Birmingham,Leicester,0.0,3.0
Championship,1993-1994,Bristol City,Oxford,0.0,1.0
Championship,1993-1994,Middlesbrough,Southend,1.0,0.0
Championship,1993-1994,Millwall,Charlton,2.0,1.0
Championship,1993-1994,Portsmouth,Wolves,3.0,0.0
Championship,1993-1994,Tranmere,Stoke,2.0,0.0
Championship,1993-1994,Watford,Grimsby,0.0,3.0
Championship,1993-1994,Nott'm Forest,Barnsley,2.0,1.0
Championship,1993-1994,Peterboro,Derby,2.0,2.0
Championship,1993-1994,Sunderland,Crystal Palace,1.0,0.0
Championship,1993-1994,West Brom,Notts County,3.0,0.0
Championship,1993-1994,Bristol City,Portsmouth,1.0,0.0
Championship,1993-1994,Leicester,Barnsley,0.0,1.0
Championship,1993-1994,Luton,Birmingham,1.0,1.0
Championship,1993-1994,Middlesbrough,West Brom,3.0,0.0
Championship,1993-1994,Nott'm Forest,Bolton,3.0,2.0
Championship,1993-1994,Oxford,Tranmere,1.0,0.0
Championship,1993-1994,Southend,Stoke,0.0,0.0
